set_no,name,theme_group,theme,subtheme,year,dimensions,weight,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
10167-1,LEGO BrickMaster Welcome Kit,Model making,Creator,,2004,,,180,0,/inventories/10167-1,,,"New: $23, Used: Not known",3.0,2,,Normal,Box,BrickMaster exclusive set.
10202-1,Ultimate Dume,Constraction,Bionicle,Warriors,2004,,,564,0,/inventories/10202-1,,"£34.99, $50.00","New: $100, Used: $73",3.5,2,"Titan, Kanohi, Makuta, Combo, Kanoka, Teridax",Collection,,Limited release.Contains 8621-1 8622-1 8623-1 
65409-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,92,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Bionicle Toa Metru 8601+8604+8613'Contains 8601-1 8604-1 
65410-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,92,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Bionicle Toa Metru 8602+8605+8613'Contains 8602-1 8605-1 
65411-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,97,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Bionicle Toa Metru 8603+8606+8613'Contains 8603-1 8606-1 
65412-1,Bonus/Value Pack,Historical,Castle,Product Collection,2004,,,91,0,,,,"New: Not known, Used: Not known",,,,Collection,,The LEGO name of this set is 'Knights Kingdom 8771/8773'.Contains 8771-1 8773-1 
65413-1,Bonus/Value Pack,Historical,Castle,Product Collection,2004,,,94,0,,,,"New: Not known, Used: Not known",,,,Collection,,The LEGO name of this set is 'Knights Kingdom 8772/8774'.Contains 8772-1 8774-1 
65414-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,54,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Bionicle Matoran 8607+8610'Contains 8607-1 8610-1 
65415-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,54,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Bionicle Matoran 8608/8611'Contains 8608-1 8611-1 
65416-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,57,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Bionicle Matoran 8609/8612'Contains 8609-1 8612-1 
65417-1,Bonus/Value Pack,Racing,Racers,Product Collection,2004,,,151,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Racers 8383/8385'Contains 8383-1 8385-1 
65419-1,Bonus/Value Pack,Model making,Creator,Product Collection,2004,,,169,0,,,,"New: Not known, Used: Not known",,,,Collection,,The LEGO name for this set is 'CO-PACK A'.Contains 4346-1 4347-1 4348-1 4349-1 
65459-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,92,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Co-Pack A'Contains 8601-1 8604-1 
65460-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,94,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Co-Pack B'Contains 8602-1 8606-1 
65461-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,95,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Co-Pack A'Contains 8603-1 8605-1 
65462-1,Bonus/Value Pack,Junior,4 Juniors,Product Collection,2004,,,76,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Co-Pack A'Contains 4666-1 4669-1 
65463-1,Bonus/Value Pack,Model making,Creator,Product Collection,2004,,,500,0,,,,"New: Not known, Used: Not known",,,,Collection,,The LEGO name for this set is 'Co-Pack B'.Contains 4410-1 
65466-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,92,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Bionicle Co-PAck a'Contains 8601-1 8604-1 
65467-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,94,0,,,,"New: $75, Used: Not known",,,,Collection,,LEGO's name of this set is 'Bionicle Co-PAck B'Contains 8602-1 8606-1 
65468-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,95,0,,,,"New: $97, Used: Not known",,,,Collection,,LEGO's name of this set is 'Bionicle Co-PAck C'Contains 8603-1 8605-1 
65486-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,54,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Matoran/Kanoka Co-Pack A'Contains 8609-1 8610-1 
65487-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,96,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Vahki Club 3-Pack A'Contains 8614-1 8617-1 8618-1 
65488-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,96,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Vahki Club 3-Pack B'Contains 8615-1 8616-1 8619-1 
65503-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,57,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Matoran/Kanoka Co-Pack B'Contains 8611-1 8612-1 
65504-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,54,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Matoran/Kanoka Co-Pack C'Contains 8607-1 8608-1 
65514-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,150,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Bionicle Vahki/Matortan Club Co-P'Contains 8607-1 8611-1 8614-1 8616-1 8618-1 
65515-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,153,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Bionicle Vahki/Matortan Club Co-P'Contains 8610-1 8612-1 8615-1 8617-1 8619-1 
65516-1,Bonus/Value Pack,Girls,Clikits,Product Collection,2004,,,69,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Clikits Stationery/Jewels Club Co'Contains 7528-1 
65517-1,Bonus/Value Pack,Pre-school,Duplo,Product Collection,2004,,,29,0,,,," New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Dora Club Co-Pack'Contains 7332-1 
65518-1,Bonus/Value Pack,Licensed,Spider-Man,Product Collection,2004,,,310,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Spiderman Club Co-Pack'Contains 4853-1 4857-1 
65524-1,Motorised Hogwarts Express super pack,Licensed,Harry Potter,Product collection,2004,,,724,0,,,,"New: Not known, Used: Not known",,,Hogsmeade,Collection,Box,Contains 10132-1 4515-1 4520-1 
65527-1,Bonus/Value Pack,Historical,Castle,Product Collection,2004,,,370,0,,,,"New: $153, Used: Not known",,,,Collection,,The LEGO name of this set is 'Vladek's Attack'.Contains 8799-1 8800-1 
65535-1,X-Pod Play Off Game Pack,Model making,Creator,X-Pod,2004,,,219,0,/inventories/65535-1,,$20.00,"New: $89, Used: Not known",2.0,1review,,Collection,Box,Set of five X-Pods and a board game.Contains 4335-1 4346-1 4347-1 4348-1 4349-1 
65537-1,Classic Freight Train,Modern day,Trains,Product Collection,2004,,,608,0,,,$80.00,"New: $1389, Used: Not known",,,"Electric, 9V",Collection,Box,Contains 10013-1 10017-1 10153-1 3741-1 3742-1 3743-1 4515-1 4520-1 4548-1 
65542-1,Bonus/Value Pack,Girls,Clikits,Product Collection,2004,,,48,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Clikits Clik'n Store Co-Pack A-1'Contains 7514-1 
65543-1,Bonus/Value Pack,Girls,Clikits,Product Collection,2004,,,48,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Clikits Clik'n Store Co-Pack B-1'Contains 7515-1 
65544-1,Bonus/Value Pack,Girls,Clikits,Product Collection,2004,,,52,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Clikits Clik'n Store Co-Pack C-1'Contains 7516-1 
65545-1,Special Edition Ta-Metru Collector's Pack,Constraction,Bionicle,Product Collection,2004,,,75,0,,,$8.00,"New: $95, Used: Not known",,,"Fire, Toa, Matoran",Collection,,"Includes two Bionicle sets and the book ""Adventures Sampler - Where the Adventure Begins...""Contains 8601-1 8607-1 "
65546-1,Bonus/Value Pack,Racing,Racers,Product Collection,2004,,,310,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Co-Pack 4 items'Contains 8380-1 8383-1 8384-1 8385-1 
65547-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,123,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Co-Pack 3 items'Contains 8607-1 8614-1 8616-1 8618-1 
65548-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,96,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Vahki 3-Pack Non-Clamshell A'Contains 8614-1 8616-1 8618-1 
65549-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,96,0,,,,"New: Not known, Used: $10",,,,Collection,,LEGO's name of this set is 'Vahki 3-Pack Non-Clamshell B'Contains 8615-1 8617-1 8619-1 
65572-1,Spider-Man Combined Set,Licensed,Spider-Man,Product Collection,2004,,,1022,0,,,,"New: Not known, Used: Not known",,,,Collection,Box,Contains 4855-1 4856-1 4857-1 
65574-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,214,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Bionicle Krekka + DVD'Contains 8623-1 
65575-1,Bonus/Value Pack,Girls,Clikits,Product Collection,2004,,,48,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Clikits Tri-Pack A'Contains 7515-1 
65576-1,Bonus/Value Pack,Girls,Clikits,Product Collection,2004,,,52,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Clikits Tri-Pack B'Contains 7516-1 
65577-1,Bonus/Value Pack,Girls,Clikits,Product Collection,2004,,,48,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Clikits Tri-Pack C'Contains 7514-1 
65579-1,Bonus/Value Pack,Historical,Castle,Product Collection,2004,,,87,0,,,,"New: Not known, Used: Not known",,,,Collection,,The LEGO name of this set is 'Knights' Kingdom Heros A'.Contains 8770-1 8771-1 
65580-1,Bonus/Value Pack,Historical,Castle,Product Collection,2004,,,94,0,,,,"New: Not known, Used: Not known",,,,Collection,,The LEGO name of this set is 'Knights' Kingdom Heros B'.Contains 8772-1 8774-1 
65707-1,Bonus/Value Pack,Licensed,Star Wars,Product Collection,2004,,,363,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Star Wars Co-Pack'Contains 4478-1 4501-1 
65708-1,Bonus/Value Pack,Licensed,Spider-Man,Product Collection,2004,,,185,0,,,,"New: Not known, Used: Not known",,,,Collection,,LEGO's name of this set is 'Spiderman Co-Pack'Contains 4858-1 4860-1 
65748-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,215,0,,,,"New: Not known, Used: Not known",,,,Collection,,"LEGO's name of this set is 'Lhikan DVD, Italy'Contains 8811-1 "
65749-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,215,0,,,,"New: Not known, Used: Not known",,,,Collection,,"LEGO's name of this set is 'Lhikan DVD, Spain'Contains 8811-1 "
65750-1,Bonus/Value Pack,Constraction,Bionicle,Product Collection,2004,,,215,0,,,,"New: Not known, Used: Not known",,,,Collection,,"LEGO's name of this set is 'Lhikan DVD, Portugal'Contains 8811-1 "
65780-1,Bonus/Value Pack,Model making,Creator,Product Collection,2004,,,500,0,,,,"New: Not known, Used: Not known",,,,Collection,,The LEGO name for this set is 'CRF Anniversary Bulk'.Contains 4410-1 
65801-1,Trains Value Pack,Modern day,World City,Product Collection,2004,,,737,0,,,,"New: Not known, Used: $222",,,"Crane, Track",Collection,Box,Contains 4512-1 4514-1 4515-1 4520-1 
66173-1,Bonus/Value Pack,Model making,Creator,Product Collection,2004,,,671,0,,,,"New: Not known, Used: Not known",,,,Collection,,The LEGO name for this set is 'Co-pack 4886+7280+7281'.Contains 4886-1 7280-1 7281-1 
850352-2,Snowtrooper,Miscellaneous,Gear,Key Chains/Star Wars,2004,,,,0,,,,"New: Not known, Used: Not known",5.0,1review,,Gear,,Grey Tag - Small Lego Logo
850356-2,C-3PO,Miscellaneous,Gear,Key Chains/Star Wars,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,Grey Tag
850606-1,Hazard Kit,Racing,Racers,Radio-Control,2004,,,35,0,/inventories/850606-1,,,"New: $27, Used: Not known",5.0,1review,Stunt Ramp,Extended,Blister pack,Contains tyres plus ramp and barrier pieces made from foam.
850687-1,"NBA, Nuggets 04 ",Miscellaneous,Gear,Key Chains/Sports,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
850707-1,Pirate photo frame,Miscellaneous,Gear,Photo frames,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
851009-1,Classic Magnets Medium,Miscellaneous,Gear,Magnets/Bricks,2004,,,,0,,,£5.99,"New: Not known, Used: Not known",,,,Gear,,
851010-1,Bricks with Magnets,Miscellaneous,Gear,Magnets/Bricks,2004,,,,0,,,"£6.99, $14.99","New: Not known, Used: Not known",4.0,1review,,Gear,,14 magnet pack.
851014-1,Magnets,Miscellaneous,Gear,Magnets/Bricks,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
851037-1,Train Worker,Miscellaneous,Gear,Key Chains/World City,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
851039-1,Chef Key Chain,Miscellaneous,Gear,Key Chains/World City,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,None (loose parts),
851044-1,R2-D2 ,Miscellaneous,Gear,Key Chains/Star Wars,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,Grey Tag
851056-1,Bionicle Carry Case,Miscellaneous,Gear,Stationery,2004,,,,0,,,,"New: Not known, Used: Not known",,,Bionicle,Gear,,
851098-1,Toa Hordika Key Chain,Miscellaneous,Gear,Key Chains/Bionicle,2004,,,,0,,,$2.99,"New: Not known, Used: Not known",,,,Gear,,KC839 in LEGO Shop at Home Catalogs and online.
4212838-1,Easter Chick,Miscellaneous,Promotional,LEGO brand stores,2004,,,62,0,,,,"New: Not known, Used: Not known",,,"Chicken, Easter, Seasonal",Extended,,"Sold with a tub of bricks in UK LEGO Brand shops, Easter 2004."
4212847-1,Easter Chick in Egg,Miscellaneous,Promotional,LEGO brand stores,2004,,,99,0,,,,"New: Not known, Used: Not known",,,"Chicken, Easter, Seasonal",Extended,,"Sold with a tub of bricks in UK LEGO Brand shops, Easter 2004."
4212850-1,Easter Egg Orange,Miscellaneous,Promotional,LEGO brand stores,2004,,,,0,,,,"New: Not known, Used: Not known",,,"Easter, Seasonal",Extended,,"Sold with a tub of bricks in UK LEGO Brand shops, Easter 2004."
4212852-1,Easter Egg Blue,Miscellaneous,Promotional,LEGO brand stores,2004,,,178,0,,,,"New: Not known, Used: Not known",,,"Easter, Seasonal",Extended,,"Sold with a tub of bricks in UK LEGO Brand shops, Easter 2004."
4215789-1,Bionicle Rahkshi Watch,Miscellaneous,Gear,Watches/Clocks,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
4226751-1,Heart Minibag Keyring,Miscellaneous,Gear,Key Chains/Clikits,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
4227842-1,Harry Potter Key Chain,Miscellaneous,Gear,Key Chains/Harry Potter,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
4228196-1,Jayko's Shield,Miscellaneous,Gear,Role-play toys,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
4228206-1,Jayko's Sword,Miscellaneous,Gear,Role-play toys,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
4229459-1,Wristband,Miscellaneous,Gear,Clothing,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
4229482-1,Belt,Miscellaneous,Gear,Clothing,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
4233620-1,Lanyard with Pass Holder,Miscellaneous,Gear,Clothing,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
4237176-1,Bohrok Shield,Miscellaneous,Gear,Role-play toys,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
4243694-1,Blue Spaceman Key Chain,Miscellaneous,Gear,Key Chains/Space,2004,,,,0,,,,"New: Not known, Used: Not known",5.0,1review,,Gear,,
4250348-1,Knight's Kingdom Alarm Clock,Miscellaneous,Gear,Watches/Clocks,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
4255959-1,Designer Set Pen,Miscellaneous,Gear,Pens,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
4260543-1,Wizard,Miscellaneous,Gear,Glued models,2004,,,,0,,,,"New: Not known, Used: Not known",,,Magic,Gear,,"Sold at LEGOLAND parks. Glued, finished, model."
4260545-1,Pirate,Miscellaneous,Gear,Glued models,2004,,,,0,,,,"New: Not known, Used: Not known",,,"Parrot, Pirates",Gear,Plastic box,"Sold at LEGOLAND parks. Glued, finished, model. "
4260547-1,Dragon,Miscellaneous,Gear,Glued models,2004,,,,0,,,,"New: Not known, Used: Not known",,,"Dragon, Brickley, Olli",Gear,Plastic box,"Sold at LEGOLAND parks. Glued, finished, model. "
4262662-1,BIONICLE Toa Whenua Backpack,Miscellaneous,Gear,Miscellaneous,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
670F-1,Wheels Pack,Racing,Racers,Radio-Control,2004,,,10,0,,,,"New: Not known, Used: Not known",,,,Other,Blister pack,Available first from LEGOLAND Billund and then from Shop At Home (12/04).
671F-1,Antenna Pack,Racing,Racers,Radio-Control,2004,,,13,0,,,,"New: Not known, Used: Not known",,,,Other,Blister pack,"Available first from LEGOLAND Billund (and labelled ""Spare Parts Pack"") and then from Shop At Home (12/04)."
673F-1,Gearbox Pack,Racing,Racers,Radio-Control,2004,,,6,0,,,,"New: Not known, Used: Not known",,,Electric,Other,Blister pack,Available from Shop At Home (12/04).
BAT8369-1,Battery Pack,Racing,Racers,Radio-Control,2004,,,6,0,,,,"New: $16, Used: Not known",,,Electric,Other,Blister pack,Available first from LEGOLAND Billund and then from Shop At Home (12/04).
c7929-1,Promotional Set,Girls,Clikits,,2004,,,1,0,,,,"New: Not known, Used: Not known",1.0,1review,Mcdonalds,Other,," Promotional release with McDonalds (US, 2004)."
c7930-1,Promotional Set,Girls,Clikits,,2004,,,1,0,,,,"New: Not known, Used: Not known",,,Mcdonalds,Other,," Promotional release with McDonalds (US, 2004)."
c7931-1,Promotional Set,Girls,Clikits,,2004,,,1,0,,,,"New: Not known, Used: Not known",,,Mcdonalds,Other,," Promotional release with McDonalds (US, 2004)."
DVD803-1,Bionicle 2: Legends Of Metru Nui DVD,Miscellaneous,Gear,Digital media,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,Plastic box,
GBA684-1,LEGO Knights' Kingdom,Miscellaneous,Gear,Video Games/Game Boy Advance,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
HKYCUP-1,Mini Stanley Cup,Miscellaneous,Promotional,LEGO brand stores,2004,,,,0,,,,"New: $40, Used: Not known",,,"Sports, Nhl",Other,None (loose parts),Pre-built promotional model available to promote the LEGO Sports Hockey theme.
ISBN1593270062-1,Getting Started with LEGO Trains,Miscellaneous,Books,No Starch Press,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Jake McKee
K7503-1,Eraser Set,Miscellaneous,Gear,Stationery,2004,,,,0,,,,"New: Not known, Used: Not known",,,Clikits,Gear,,
KC663-1,Vampire Key Chain,Miscellaneous,Gear,Key Chains/Studios,2004,,,,0,,,,"New: Not known, Used: Not known",5.0,1review,,Gear,,
KC705-1,Spider Man Key Chain,Miscellaneous,Gear,Key Chains/Spider Man,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
KC845-1,Harry Potter Key Chain,Miscellaneous,Gear,Key Chains/Harry Potter,2004,,,,0,,,,"New: Not known, Used: Not known",0.5,2,,Gear,,
KC860-1,Hagrid Key Chain,Miscellaneous,Gear,Key Chains/Harry Potter,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
KC864-1,Dumbledore Key Chain,Miscellaneous,Gear,Key Chains/Harry Potter,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
LLCA8-1,LEGO Heart,Miscellaneous,Promotional,LEGOLAND,2004,,,58,0,,,,"New: Not known, Used: Not known",,,Valentine,Other,Other,Promotional set available at LEGOLAND California. [US] 
LMG002-1,Cat,Miscellaneous,Promotional,Miscellaneous,2004,,,10,0,,,,"New: Not known, Used: Not known",,,,Other,None (loose parts),Promotional set with LEGO magazine Japan.
LMG003-1,Ostrich,Miscellaneous,Promotional,Miscellaneous,2004,,,10,0,,,,"New: Not known, Used: Not known",,,,Other,None (loose parts),Promotional set with LEGO magazine Japan.
LMG004-1,Spinning Top,Miscellaneous,Promotional,Miscellaneous,2004,,,12,0,,,,"New: Not known, Used: Not known",,,,Other,None (loose parts),Promotional set with LEGO magazine Japan.
LMG009-1,Snail,Miscellaneous,Promotional,Miscellaneous,2004,,,8,0,,,,"New: Not known, Used: Not known",,,,Other,None (loose parts),Promotional set with LEGO magazine Japan.
P1802-1,Clikits Heart Pen,Miscellaneous,Gear,Pens,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
P3103-1,Harry Potter Pen,Miscellaneous,Gear,Pens,2004,,,,0,,,,"New: Not known, Used: Not known",5.0,1review,,Gear,,
P3112-1,Santa Pen,Miscellaneous,Gear,Pens,2004,,,,0,,,,"New: Not known, Used: Not known",,,Christmas,Gear,,
P3114-1,Spider-Man Pen,Miscellaneous,Gear,Pens,2004,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
1270-2,Trial Size Bag (Chromika Promotion),Model making,Creator,,2005,,,16,0,,,£0.00,"New: $7, Used: Not known",,,Polybag,Normal,Polybag,[EUR] Promotional release in conjunction with Antalis. Given away free with purchase of three reams of Chromika paper.
3193-1,Fun Friends Frame,Girls,Clikits,,2005,,,14,0,/inventories/3193-1,,,"New: $2, Used: Not known",,,,Normal,,Found in Build-a-Bear in the US.
3292-1,Dizzy's Bridge Set,Pre-school,Duplo,Bob the Builder,2005,,,20,1,/inventories/3292-1,/minifigs/inset-3292-1,£4.99,"New: Not known, Used: $6",,,"Bob the Builder, Construction, Cartoon, Bbc",Normal,,
3293-1,Benny's Dig Set,Pre-school,Duplo,Bob the Builder,2005,28.8 x 19.2 x 7.2 cm (11.3 x 7.6 x 2.8 in),0.3Kg (0.66 lb),19,0,/inventories/3293-1,,"£7.99, $10.00","New: $50, Used: $21",,,"Construction, Cartoon, Backhoe, Bbc",Normal,,
3294-1,Muck's Recycling Set,Pre-school,Duplo,Bob the Builder,2005,,,33,1,/inventories/3294-1,/minifigs/inset-3294-1,"£12.99, $15.00","New: Not known, Used: $23",,,"Bob the Builder, Bbc",Normal,,
3295-1,Roley's Road Set,Pre-school,Duplo,Bob the Builder,2005,,,26,1,/inventories/3295-1,/minifigs/inset-3295-1,"£12.99, $15.00","New: Not known, Used: $26",,,"Wendy, Construction, Cartoon, Bbc",Normal,,
3296-1,Travis and the Mobile Caravan,Pre-school,Duplo,Bob the Builder,2005,38.4 x 28.8 x 11.4 cm (15.1 x 11.3 x 4.5 in),0.73Kg (1.61 lb),24,1,/inventories/3296-1,/minifigs/inset-3296-1,"£17.99, $20.00","New: Not known, Used: $33",,,"Bob the Builder, Cartoon, Tractor, Cat, Bbc, Caravan",Normal,,
3297-1,Scoop and Lofty at the Building Yard,Pre-school,Duplo,Bob the Builder,2005,48 x 28.8 x 9.6 cm (18.9 x 11.3 x 3.8 in),1.04Kg (2.29 lb),59,1,/inventories/3297-1,/minifigs/inset-3297-1,"£29.99, $29.99","New: Not known, Used: $30",,,"Bob the Builder, Construction, Cartoon, Backhoe, Bbc",Normal,,
3598-1,XXL 2000 Tube,Model making,Creator,,2005,,,2000,0,/inventories/3598-1,,,"New: Not known, Used: Not known",,,,Normal,Canister,Large cardboard tube containing 2000-pieces. Kaufhof-DE exclusive.
3599-1,XXL 250 Tube,Pre-school,Duplo,,2005,,,250,0,/inventories/3599-1,,,"New: Not known, Used: Not known",,,,Normal,,Large cardboard tube containing 250-pieces.
3600-2,Build Your Own House,Basic,Make and Create,,2005,,,1200,0,/inventories/3600-2,,£19.99,"New: Not known, Used: Not known",,,,Normal,,Blue tub available from Shop At Home 12/05.
3770-1,My First Train,Pre-school,Duplo,Trains,2005,,,12,1,/inventories/3770-1,/minifigs/inset-3770-1,"£7.99, $9.99","New: $25, Used: $15",,,Elephant,Normal,,
3771-1,Train Starter Set,Pre-school,Duplo,Trains,2005,,,65,2,/inventories/3771-1,/minifigs/inset-3771-1,"£34.99, $49.99","New: Not known, Used: Not known",,,Cow,Normal,,
3772-1,Deluxe Train Set,Pre-school,Duplo,Trains,2005,,,110,3,/inventories/3772-1,/minifigs/inset-3772-1,"£59.99, $89.99","New: $113, Used: $58",,,Crane,Normal,,
3773-1,Level Crossing,Pre-school,Duplo,Trains,2005,,,14,0,/inventories/3773-1,,"£6.99, $7.99","New: Not known, Used: $14",,,"Level Crossing, Trackside Structure, Train Track",Normal,,
3774-1,Bridge,Pre-school,Duplo,Trains,2005,,,26,0,/inventories/3774-1,,"£20.99, $19.99","New: $86, Used: $30",5.0,1review,"Trackside Structure, Train Track",Normal,,Included in 65766-1 66429-1 
3775-1,Points,Pre-school,Duplo,Trains,2005,,,2,0,/inventories/3775-1,,"£9.49, $6.99","New: $11, Used: $10",,,Track,Normal,,
3778-1,Station,Pre-school,Duplo,Trains,2005,,,46,2,/inventories/3778-1,/minifigs/inset-3778-1,"£19.99, $20.00","New: Not known, Used: $27",,,"Railway Building, Train Station, Train Track",Normal,,
3957-1,DUPLO Basic Bricks,Pre-school,Duplo,,2005,,,250,0,/inventories/3957-1,,,"New: Not known, Used: Not known",,,Unreleased,Normal,,Set may not have been released.
4085-2,50th Anniversary Bucket,Pre-school,Duplo,,2005,,,90,0,,,£14.99,"New: Not known, Used: Not known",,,Anniversary Set,Normal,,Limited edition set; includes some gold-coloured bricks.
4103-2,Fun with Bricks,Basic,Make and Create,,2005,22.7 x 21.3 x 22.7 cm (8.9 x 8.4 x 8.9 in),0.52Kg (1.15 lb),200,1,,/minifigs/inset-4103-2,£9.99,"New: Not known, Used: $7",5.0,1review,,Normal,,"Creator set 4103 was released in 2002. Now repackaged with different labels on the bucket, this set is available from Shop At Home (12/05)."
4105-2,50th Anniversary Bucket,Basic,Make and Create,,2005,,,500,0,,,"£9.99, $10.00","New: $54, Used: Not known",4.7,3,Anniversary Set,Normal,,Limited edition set; includes some gold-coloured bricks.
4287-2,Santa Minifigure Snow Globe,Miscellaneous,Gear,Seasonal,2005,,,,0,,,$13.00,"New: Not known, Used: Not known",4.0,1review,Christmas,Gear,,
4337-1,Dragon Pod ,Model making,Creator,X-Pod,2005,,,52,0,/inventories/4337-1,,$3.50,"New: $17, Used: $8",4.3,4,"Dragon, Multibuild",Normal,Canister,
