set_no,name,theme_group,theme,subtheme,year,dimensions,weight,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
ISBN1593277601-1,The Unofficial LEGO Technic Builder's Guide: 2nd Edition,Miscellaneous,Books,No Starch Press,2016,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1593277660-1,The LEGO Christmas Ornaments Book: 15 Designs to Spread Holiday Cheer,Miscellaneous,Books,No Starch Press,2016,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Chris McVeigh
ISBN1593277679-1,Geeky LEGO Crafts: 21 Fun and Quirky Projects,Miscellaneous,Books,No Starch Press,2016,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1624142818-1,Awesome LEGO Creations with Bricks You Already Have,Miscellaneous,Books,Page Street Publishing,2016,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1631590790-1,Birds from Bricks: Designs That Make LEGO Take Flight,Miscellaneous,Books,Quarry,2016,,,,0,,,,"New: Not known, Used: Not known",4.5,2,,Book,,Author: Thomas Poulsom
ISBN1783422815-1,Brick by Brick: Space,Miscellaneous,Books,Weldon Owen,2016,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Warren Elsmore
ISBN1784722391-1,The Greatest LEGO Builds of All Time,Miscellaneous,Books,Thunder Bay Press,2016,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1943328803-1,Build It! Volume 1,Miscellaneous,Books,Graphic Arts Books,2016,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1943328811-1,Build It! Volume 2,Miscellaneous,Books,Graphic Arts Books,2016,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN194332882X-1,Build It! Volume 3,Miscellaneous,Books,Graphic Arts Books,2016,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1943328838-1,Build It! World Landmarks,Miscellaneous,Books,Graphic Arts Books,2016,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN3864903556-1,LEGO Trains - concepts and techniques for realistic models,Miscellaneous,Books,Dpunkd,2016,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Holger Matthes
ISBN3958433901-1,LEGO Tips for Kids: LEGO Space,Miscellaneous,Books,Heel-Verlag,2016,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author:Joachim Klang
LESTER-1,Lester,Miscellaneous,Promotional,Minifigure,2016,,,4,1,,/minifigs/inset-LESTER-1,,"New: $2313, Used: Not known",,,"Lester, London, Rare",Other,Blister pack,"[UK] 275 given away at the opening of the Leicester Square brand store, London, November 2016."
MIXELBOX-9,LEGO Mixels - Series 9 - Display Box,Licensed,Mixels,Series 9,2016,,,575,0,,,,"New: Not known, Used: Not known",,,"Newzers, Trashoz, Nindjas",Other,Box,Contains 30 setsContains 41572-1 41573-1 41574-1 41575-1 41576-1 41577-1 41578-1 41579-1 41580-1 
NYCC2016-1,Batgirl,Licensed,DC Super Hero Girls,Promotional,2016,,,5,0,,,,"New: Not known, Used: Not known",,,"Cartoon, NYCC",Other,Plastic box,"Given away at the LEGO booth at New York Comic Con, October 2016"
PARIS-1,Paris Forum Des Halles Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2016,,,,0,,,,"New: $88, Used: Not known",,,"Musical, France, Paris",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Paris Forum Des Halles, France, September 2016. Free with minimum purchase. Limited to 500 sets"
REDSOX-1,Red Sox Player,Miscellaneous,Promotional,Miscellaneous,2016,,,40,0,,,,"New: $85, Used: Not known",,,"Sports, USA, Boston",Other,Box,[US] Available on August 31st 2016 at the Red Sox's ground in Boston
SANFRANCISCO-1,San Francisco Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO Brand Store Opening Set,2016,,,,0,,,,"New: Not known, Used: Not known",,,USA,Other,Blister pack,"Westfield San Francisco Centre, San Francisco, CA"
SDCC2016-1,Steve Rogers Captain America,Licensed,Marvel Super Heroes,Comics,2016,,,4,1,,/minifigs/inset-SDCC2016-1,,"New: Not known, Used: Not known",,,"Captain America, SDCC, Avengers, USA, Hydra",Other,Plastic box,Given away at SDCC 2016.
SDCC2016-2,Atom,Licensed,DC Comics Super Heroes,Arrowverse,2016,,,5,1,,/minifigs/inset-SDCC2016-2,,"New: Not known, Used: Not known",,,"ATOM, SDCC",Other,Plastic box,Given away at SDCC 2016.
STOCKHOLM-1,Stockholm minifigure collection,Miscellaneous,Promotional,LEGO Brand Store Opening Set,2016,,,,0,,,,"New: $249, Used: Not known",,,Sweden,Other,Blister pack,"[SE] Given away with qualifying purchases in the Stockholm brand store, May 2016."
SWDVD-1,LEGO Star Wars: The Freemaker Adventures - Complete Season One (DVD/Blu-ray),Miscellaneous,Gear,Digital media,2016,,,,0,,,,"New: Not known, Used: Not known",5.0,1review,The Freemaker Adventures,Gear,Box,Comes with six exclusive magnets
TRUCAPAM-1,Captain America Mosaic,Miscellaneous,Promotional,Miscellaneous,2016,,,,0,,,,"New: Not known, Used: Not known",5.0,1review,"Avengers, USA, Mosaic",Other,None (loose parts),"[US] In-store build in Toys R Us, August 2016"
TRUCOGSWORTH-1,Cogsworth,Licensed,Disney,Beauty and the Beast,2016,,,47,0,,,,"New: Not known, Used: Not known",4.0,1review,France,Other,None (loose parts),[US/CA] Toys R Us in-store build September 2016
TRUFALCON-1,Millennium Falcon,Licensed,Star Wars,Promotional,2016,,,44,0,,,,"New: Not known, Used: Not known",4.0,1review,Microscale,Other,None (loose parts),"[US/UK] Toys R Us in-store build, May the Fourth weekend 2016[US] In-store build, May the Fourth weekend, 2017"
TRUFRANK-1,Frankenstein's Monster,Miscellaneous,Promotional,Miscellaneous,2016,,,37,0,,,,"New: Not known, Used: Not known",,,"Spooky, Halloween",Other,None (loose parts),"[US] Toys R Us in-store build, October 2016"
TRULUMIERE-1,Lumiere,Licensed,Disney,Beauty and the Beast,2016,,,23,0,,,,"New: Not known, Used: Not known",5.0,1review,"France, Lumiere",Other,None (loose parts),[US/CA] Toys R Us in-store build September 2016
TRUNEXO-1,Nexo Knights Shield Dock ,Action/Adventure,Nexo Knights,Miscellaneous,2016,,,41,0,,,,"New: Not known, Used: Not known",4.0,1review,Knighton,Other,None (loose parts),"[US] Toys R Us in-store build, February 2016."
TRUPODIUM-1,Winner's Podium,Miscellaneous,Miscellaneous,,2016,,,,0,,,,"New: Not known, Used: Not known",,,Racing,Other,None (loose parts),"[US] Toys R Us in-store build, June 2016."
10255-1,Assembly Square,Model making,Creator Expert,Modular Buildings,2017,,,4002,9,/inventories/10255-1,/minifigs/inset-10255-1,"£179.99, $279.99, 239.99€","New: $212, Used: $185",5.0,5,"D2c, Baseplate, Dog, Microscale, Shop, Camera, Musical, Restaurant, Lamppost, Kitchen, Parrot, Bbq, Baby, Bathroom, Carriage, Apartment, Fountain, Wedding, Ballet, Dentist",Normal,Box,Celebrates ten years of the Modular Buildings line.Connects with 10182-1 10185-1 10190-1 10197-1 10232-1 
10256-1,Taj Mahal,Model making,Creator Expert,Buildings,2017,,,5923,0,/inventories/10256-1,,"£299.99, $369.99, 329.99€","New: $292, Used: $229",,,"D2c, Baseplate, Rerelease, India",Normal,Box,Re-released version of 10189-1 
10257-1,Carousel,Model making,Creator Expert,Fairground,2017,57.8 x 47.5 x 8.5 cm (22.8 x 18.7 x 3.3 in),,2670,7,/inventories/10257-1,/minifigs/inset-10257-1,"£159.99, $199.99, 179.99€","New: $165, Used: $126",4.8,5,"D2c, Camera, Fairground, Frog, Tiger, Elephant, Flamingo, Hotdog, Carousel, Swan",Normal,Box,
10258-1,London Bus,Model making,Creator Expert,Vehicles,2017,47.5 x 37.4 x 10.7 cm (18.7 x 14.7 x 4.2 in),,1686,0,/inventories/10258-1,,"£109.99, $139.99, 119.99€","New: $97, Used: $91",4.5,2,"D2c, Bus, London, Routemaster",Normal,Box,
10259-1,Winter Village Station,Model making,Creator Expert,Winter Village,2017,47.8 x 28.1 x 7.3 cm (18.8 x 11.1 x 2.9 in),,902,5,/inventories/10259-1,/minifigs/inset-10259-1,"£74.99, $79.99, 69.99€","New: $74, Used: $73",4.0,1review,"D2c, Christmas, Restaurant, Lamppost, Bus, Mail",Normal,Box,Connects with 10254-1 
10703-1,Creative Builder Box,Basic,Classic,,2017,,,502,0,/inventories/10703-1,,"£19.99, 24.99€","New: $32, Used: $17",4.0,1review,"House, Shop, Castle, China",Normal,,
10704-1,Creative Box,Basic,Classic,,2017,,,900,0,/inventories/10704-1,,"£29.99, 34.99€","New: $29, Used: Not known",5.0,1review,"House, Dragon, Dog, Boat, Fish, Arcade",Normal,,
10706-1,Blue Creative Box,Basic,Classic,,2017,12.2 x 9.1 x 7.8 cm (4.8 x 3.6 x 3.1 in),0.11Kg (0.25 lb),78,0,/inventories/10706-1,,"£4.99, $4.99, 4.99€","New: $5, Used: $3",4.4,5,"House, Microscale, Whale",Normal,,Included in 66557-1 
10707-1,Red Creative Box,Basic,Classic,,2017,12.2 x 9.1 x 7.8 cm (4.8 x 3.6 x 3.1 in),0.09Kg (0.2 lb),55,0,/inventories/10707-1,,"£4.99, $4.99, 3.49€","New: $4, Used: $3",4.0,2,Windmill,Normal,Box,Included in 66557-1 
10708-1,Green Creative Box,Basic,Classic,,2017,12.2 x 9.1 x 7.8 cm (4.8 x 3.6 x 3.1 in),0.1Kg (0.21 lb),66,0,/inventories/10708-1,,"£4.99, $4.99, 4.99€","New: $4, Used: $3",3.5,2,"Microscale, Castle, Tractor, Crocodile",Normal,,Included in 66557-1 
10709-1,Orange Creative Box,Basic,Classic,,2017,12.2 x 9.1 x 7.8 cm (4.8 x 3.6 x 3.1 in),0.09Kg (0.2 lb),60,0,/inventories/10709-1,,"£4.99, $4.99, 4.99€","New: $4, Used: $3",4.5,2,"Aircraft, Microscale, Shop, Biplane, Lion",Normal,,Included in 66557-1 
10730-1,Lightning McQueen Speed Launcher,Junior,Juniors,Cars 3,2017,15.7 x 14.1 x 4.5 cm (6.2 x 5.6 x 1.8 in),0.12Kg (0.27 lb),47,1,/inventories/10730-1,/minifigs/inset-10730-1,"£7.99, $9.99, 9.99€","New: $9, Used: $5",,,"Lightning McQueen, Disney, Pixar",Normal,Box,
10731-1,Cruz Ramirez Race Simulator,Junior,Juniors,Cars 3,2017,15.7 x 14.1 x 4.5 cm (6.2 x 5.6 x 1.8 in),0.13Kg (0.28 lb),59,1,/inventories/10731-1,/minifigs/inset-10731-1,"£7.99, $9.99, 9.99€","New: $7, Used: Not known",,,"Cruz Ramirez, Disney, Pixar",Normal,Box,
10732-1,Guido and Luigi's Pit Stop,Junior,Juniors,Cars 3,2017,15.7 x 14.1 x 4.5 cm (6.2 x 5.6 x 1.8 in),0.13Kg (0.28 lb),75,2,/inventories/10732-1,/minifigs/inset-10732-1,"£7.99, $9.99, 9.99€","New: $10, Used: Not known",,,"Guido, Luigi, Disney, Forklift, Pixar, Guido, Luigi",Normal,Box,
10733-1,Mater's Junkyard,Junior,Juniors,Cars 3,2017,15.7 x 14.1 x 4.5 cm (6.2 x 5.6 x 1.8 in),0.13Kg (0.28 lb),62,1,/inventories/10733-1,/minifigs/inset-10733-1,"£7.99, $9.99, 9.99€","New: $11, Used: $8",,,"Mater, Crane, Disney, Pixar",Normal,Box,
10734-1,Demolition Site,Junior,Juniors,City,2017,35.4 x 19.1 x 7 cm (13.9 x 7.5 x 2.8 in),0.56Kg (1.23 lb),175,3,/inventories/10734-1,/minifigs/inset-10734-1,"£24.99, $29.99, 29.99€","New: $42, Used: $14",5.0,1review,"Construction, Backhoe",Normal,Box,
10735-1,Police Truck Chase,Junior,Juniors,City,2017,26.2 x 19.1 x 4.6 cm (10.3 x 7.5 x 1.8 in),0.29Kg (0.63 lb),90,2,/inventories/10735-1,/minifigs/inset-10735-1,"£14.99, $19.99, 19.99€","New: $15, Used: $15",,,Police,Normal,Box,
10736-1,Anna and Elsa's Frozen Playground,Junior,Juniors,Disney Princess,2017,26.2 x 19.1 x 6.1 cm (10.3 x 7.5 x 2.4 in),0.33Kg (0.73 lb),94,2,/inventories/10736-1,/minifigs/inset-10736-1,"£19.99, $24.99, 24.99€","New: $27, Used: $18",,,"Anna, Elsa, Castle, Disney, Magic, Ice, Catapult, Frozen, Skating, Slide, Fountain",Normal,Box,
10737-1,Batman vs. Mr. Freeze,Junior,Juniors,DC Comics Super Heroes,2017,19.1 x 14.1 x 6.1 cm (7.5 x 5.6 x 2.4 in),0.17Kg (0.38 lb),63,2,/inventories/10737-1,/minifigs/inset-10737-1,"£12.99, $14.99, 14.99€","New: $12, Used: $8",3.0,1review,"Batman, Mr Freeze, Ice, Jetski, Batboat",Normal,Box,
10738-1,Snow White's Forest Cottage,Junior,Juniors,Disney Princess,2017,19.1 x 14.1 x 4.6 cm (7.5 x 5.6 x 1.8 in),0.15Kg (0.34 lb),67,1,/inventories/10738-1,/minifigs/inset-10738-1,"£12.99, $14.99, 14.99€","New: $14, Used: Not known",,,"Snow White, House, Deer, Squirrel",Normal,Box,
10739-1,Shark Attack,Junior,Juniors,Ninjago,2017,20.5 x 19.1 x 4.6 cm (8.1 x 7.5 x 1.8 in),0.22Kg (0.48 lb),108,3,/inventories/10739-1,/minifigs/inset-10739-1,"£15.99, $19.99, 19.99€","New: $13, Used: Not known",,,"Kai, Lloyd Garmadon, Shark Army Great White, Motorcycle, Fire, Car, Dojo, Training",Normal,Box,
10740-1,Fire Patrol Suitcase,Junior,Juniors,City,2017,28.5 x 26.2 x 6.4 cm (11.2 x 10.3 x 2.5 in),0.76Kg (1.68 lb),110,2,/inventories/10740-1,/minifigs/inset-10740-1,"£17.99, $19.99, 19.99€","New: $18, Used: Not known",,,"Motorcycle, Trailer",Normal,Box,
10742-1,Willy's Butte Speed Training,Junior,Juniors,Cars 3,2017,20.5 x 19.1 x 6.1 cm (8.1 x 7.5 x 2.4 in),0.25Kg (0.56 lb),95,2,/inventories/10742-1,/minifigs/inset-10742-1,"£15.99, $19.99, 19.99€","New: $14, Used: Not known",,,"Lightning McQueen, Sheriff, Camera, Disney, Pixar",Normal,Box,
10743-1,Smokey's Garage,Junior,Juniors,Cars 3,2017,26.2 x 19.1 x 4.6 cm (10.3 x 7.5 x 1.8 in),0.34Kg (0.74 lb),116,3,/inventories/10743-1,/minifigs/inset-10743-1,"£19.99, $19.99, 24.99€","New: $20, Used: Not known",,,"Junior Moon, Lightning McQueen, Smokey, Crane, Disney, Pixar",Normal,Box,
10744-1,Thunder Hollow Crazy 8 Race,Junior,Juniors,Cars 3,2017,28.2 x 26.2 x 5.9 cm (11.1 x 10.3 x 2.3 in),0.48Kg (1.06 lb),191,4,/inventories/10744-1,/minifigs/inset-10744-1,"£29.99, $34.99, 39.99€","New: $30, Used: $14",,,"Broadside, Cruz Ramirez, Lightning McQueen, Miss Fritter, Disney, Lamppost, Pixar, Bus, Arena",Normal,Box,
10745-1,Florida 500 Final Race,Junior,Juniors,Cars 3,2017,38.2 x 26.2 x 7.1 cm (15 x 10.3 x 2.8 in),0.71Kg (1.56 lb),266,5,/inventories/10745-1,/minifigs/inset-10745-1,"£44.99, $49.99, 49.99€","New: $39, Used: $22",,,"Cruz Ramirez, Guido, Jackson Storm, Lightning McQueen, Mack, Truck, Trailer, Disney, Forklift, USA, Pixar, Guido, Mack",Normal,Box,
10746-1,Mia's Farm Suitcase,Junior,Juniors,Friends,2017,28.5 x 26.2 x 6.4 cm (11.2 x 10.3 x 2.5 in),0.75Kg (1.66 lb),100,1,/inventories/10746-1,/minifigs/inset-10746-1,"£17.99, $19.99, 19.99€","New: $20, Used: Not known",,,"Mia, Farm, Convertible, Sheep, Stable, Foal",Normal,Other,
10747-1,Andrea and Stephanie's Beach Holiday,Junior,Juniors,Friends,2017,35.4 x 19.1 x 5.9 cm (13.9 x 7.5 x 2.3 in),0.44Kg (0.98 lb),143,2,/inventories/10747-1,/minifigs/inset-10747-1,"£24.99, $29.99, 29.99€","New: $26, Used: Not known",,,"Andrea, Stephanie, Boat, Shop, Speedboat, Beach, Slide, Dolphin",Normal,Box,
10823-1,Batwing Adventure,Pre-school,Duplo,,2017,28.2 x 26.2 x 7.6 cm (11.1 x 10.3 x 3 in),0.55Kg (1.21 lb),28,2,/inventories/10823-1,/minifigs/inset-10823-1,"£24.99, $29.99, 29.99€","New: $30, Used: Not known",,,"Batman, The Penguin, Aircraft, Penguin, Slide, Batwing, Duckmobile",Normal,,
10832-1,Birthday Party,Pre-school,Duplo,,2017,20.5 x 19.1 x 7.3 cm (8.1 x 7.5 x 2.9 in),0.29Kg (0.63 lb),19,3,/inventories/10832-1,/minifigs/inset-10832-1,"£11.99, $14.99, 10.49€","New: $10, Used: Not known",,,"Balloons, Squirrel, Birthday",Normal,,
10833-1,Nursery School,Pre-school,Duplo,,2017,,,39,3,/inventories/10833-1,/minifigs/inset-10833-1,"£15.99, $19.99, 13.99€","New: $16, Used: Not known",,,"Bathroom, School",Normal,,
10834-1,Pizzeria,Pre-school,Duplo,,2017,38.2 x 26.2 x 11.8 cm (15 x 10.3 x 4.6 in),0.96Kg (2.11 lb),57,3,/inventories/10834-1,/minifigs/inset-10834-1,"£24.99, $29.99, 29.99€","New: $23, Used: Not known",,,"Motorcycle, Restaurant, Pizza, Pizzeria",Normal,Box,
10835-1,Family House,Pre-school,Duplo,,2017,35.4 x 37.8 x 11.8 cm (13.9 x 14.9 x 4.6 in),1.34Kg (2.96 lb),69,3,/inventories/10835-1,/minifigs/inset-10835-1,"£39.99, $39.99, 39.99€","New: $31, Used: Not known",,,"House, Car, Kitchen, Bedroom, Bathroom",Normal,,
10836-1,Neighborhood,Pre-school,Duplo,,2017,,,98,5,/inventories/10836-1,/minifigs/inset-10836-1,"£54.99, $59.99, 59.99€","New: $42, Used: Not known",,,"Car, Octan, Shop, Kitchen, Medical, Workshop, Wheelchair",Normal,,
10837-1,Santa's Winter Holiday,Pre-school,Duplo,,2017,38.2 x 26.2 x 9.4 cm (15 x 10.3 x 3.7 in),0.79Kg (1.75 lb),45,3,/inventories/10837-1,/minifigs/inset-10837-1,"£24.99, $29.99, 29.99€","New: $21, Used: Not known",,,"Christmas, Snowman, Sled, Deer, Squirrel",Normal,Box,
10838-1,Pets,Pre-school,Duplo,,2017,,,15,0,/inventories/10838-1,,"£8.99, $9.99, 6.99€","New: $9, Used: Not known",5.0,1review,"Dog, Cat, Bird, Rabbit",Normal,,
10839-1,Shooting Gallery,Pre-school,Duplo,,2017,,,32,2,/inventories/10839-1,/minifigs/inset-10839-1,"£15.99, $24.99, 24.99€","New: $21, Used: Not known",,,Fairground,Normal,Box,
10840-1,Big Fair,Pre-school,Duplo,,2017,,,106,5,/inventories/10840-1,/minifigs/inset-10840-1,"£69.99, $79.99, 79.99€","New: $60, Used: Not known",,,"Fairground, Bathroom, Balloons, Slide, Carousel",Normal,Box,
10841-1,Fun Family Fair,Pre-school,Duplo,,2017,,,61,4,/inventories/10841-1,/minifigs/inset-10841-1,"£39.99, $39.99, 44.99€","New: $40, Used: Not known",,,"Fairground, Slide, Carousel",Normal,Box,
10842-1,Batcave Challenge,Pre-school,Duplo,Batman,2017,48 x 28.2 x 9.1 cm (18.9 x 11.1 x 3.6 in),1.13Kg (2.49 lb),73,4,/inventories/10842-1,/minifigs/inset-10842-1,"£44.99, $49.99, 49.99€","New: $57, Used: $40",,,"Batman, Poison Ivy, Robin, The Joker, Car, Batmobile, Cave, Batcycle, Batcomputer",Normal,,
10843-1,Mickey Racer,Pre-school,Duplo,Mickey and the Roadster Racers,2017,20.5 x 19.1 x 7.3 cm (8.1 x 7.5 x 2.9 in),0.26Kg (0.58 lb),15,1,/inventories/10843-1,/minifigs/inset-10843-1,"£12.99, $14.99, 14.99€","New: $12, Used: Not known",,,"Mickey Mouse, Car, Cartoon, Disney, Mickey",Normal,Box,
10844-1,Minnie Mouse Bow-tique,Pre-school,Duplo,,2017,48 x 28.2 x 9.1 cm (18.9 x 11.1 x 3.6 in),1.01Kg (2.22 lb),70,2,/inventories/10844-1,/minifigs/inset-10844-1,"£39.99, $39.99, 39.99€","New: $46, Used: Not known",5.0,1review,"Daisy Duck, Minnie Mouse, Shop, Cartoon, Disney, Bird, Bedroom, Minnie",Normal,Box,
10845-1,My First Carousel,Pre-school,Duplo,,2017,38.2 x 26.2 x 7.1 cm (15 x 10.3 x 2.8 in),0.67Kg (1.48 lb),24,3,/inventories/10845-1,/minifigs/inset-10845-1,"£19.99, $24.99, 24.99€","New: $15, Used: Not known",,,"Fairground, Bird, Carousel",Normal,,
10846-1,Flo's Café,Pre-school,Duplo,Cars 3,2017,54 x 28.2 x 9.1 cm (21.3 x 11.1 x 3.6 in),0.95Kg (2.09 lb),28,3,/inventories/10846-1,/minifigs/inset-10846-1,"£44.99, $39.99, 49.99€","New: $43, Used: $25",,,"Cruz Ramirez, Lightning McQueen, Mack, Trailer, Disney, Pixar, Mack",Normal,Box,
10847-1,My First Number Train,Pre-school,Duplo,,2017,35.4 x 19.1 x 9.1 cm (13.9 x 7.5 x 3.6 in),0.54Kg (1.2 lb),23,2,/inventories/10847-1,/minifigs/inset-10847-1,"£12.99, $19.99, 19.99€","New: $15, Used: Not known",,,Cat,Normal,,
10848-1,My First Building Blocks,Pre-school,Duplo,,2017,,,80,0,/inventories/10848-1,,"£17.99, 19.99€","New: $15, Used: Not known",,,"Helicopter, Fish",Normal,,
10849-1,My First Plane,Pre-school,Duplo,,2017,15.7 x 14.1 x 6.1 cm (6.2 x 5.6 x 2.4 in),0.12Kg (0.27 lb),10,0,/inventories/10849-1,,"£3.99, $4.99, 4.99€","New: $5, Used: Not known",,,Airplane,Normal,,
10850-1,My First Birthday Cake,Pre-school,Duplo,,2017,15.7 x 14.1 x 6.1 cm (6.2 x 5.6 x 2.4 in),0.12Kg (0.26 lb),8,0,/inventories/10850-1,,"£3.99, $4.99, 4.99€","New: $4, Used: Not known",,,Birthday,Normal,,
10851-1,My First Bus,Pre-school,Duplo,,2017,15.7 x 14.1 x 6.1 cm (6.2 x 5.6 x 2.4 in),0.13Kg (0.29 lb),6,0,/inventories/10851-1,,"£3.99, $4.99, 4.99€","New: $4, Used: Not known",4.0,1review,Bus,Normal,,
10852-1,My First Parrot,Pre-school,Duplo,,2017,15.7 x 14.1 x 6.1 cm (6.2 x 5.6 x 2.4 in),0.13Kg (0.29 lb),7,0,/inventories/10852-1,,"£3.99, $4.99, 4.99€","New: $3, Used: Not known",,,Parrot,Normal,,
10853-1,Abundant Wildlife Creative Building Set,Pre-school,Duplo,,2017,,,75,0,/inventories/10853-1,,"£19.99, 24.99€","New: $19, Used: Not known",,,"Crab, Elephant, Flamingo",Normal,,
10854-1,Creative Box,Pre-school,Duplo,,2017,,,120,1,/inventories/10854-1,/minifigs/inset-10854-1,"£29.99, 34.99€","New: $29, Used: Not known",,,Cat,Normal,,
10855-1,Cinderella's Magical Castle,Pre-school,Duplo,Disney Princess,2017,38.2 x 26.2 x 11.8 cm (15 x 10.3 x 4.6 in),0.95Kg (2.09 lb),56,2,/inventories/10855-1,/minifigs/inset-10855-1,"£29.99, $34.99, 34.99€","New: $39, Used: Not known",,,"Cinderella, Prince Charming, Castle, Disney, Magic, Bird, Bedroom",Normal,,
10856-1,Mater's Shed,Pre-school,Duplo,Cars 3,2017,26.2 x 19.1 x 7.2 cm (10.3 x 7.5 x 2.8 in),0.39Kg (0.87 lb),23,1,/inventories/10856-1,/minifigs/inset-10856-1,"£16.99, $19.99, 19.99€","New: $22, Used: Not known",,,"Mater, Disney, Pixar, Tv",Normal,Box,
10857-1,Piston Cup Race,Pre-school,Duplo,Cars 3,2017,38.2 x 26.2 x 7.1 cm (15 x 10.3 x 2.8 in),0.59Kg (1.31 lb),31,3,/inventories/10857-1,/minifigs/inset-10857-1,"£29.99, $29.99, 29.99€","New: $24, Used: Not known",,,"Jackson Storm, Lightning McQueen, Luigi, Disney, Pixar, Luigi",Normal,Box,
10952-1,{?},Pre-school,Duplo,,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Normal,,
11913-1,Nexo Knights: Build Your Own Adventure parts ,Action/Adventure,Nexo Knights,Miscellaneous,2017,,,,0,,,,"New: Not known, Used: Not known",,,Polybag,Normal,Polybag,Included in ISBN146546087X-1 
11914-1,DC Comics Super Heroes Build Your Own Adventure parts,Licensed,DC Comics Super Heroes,,2017,,,80,1,/inventories/11914-1,/minifigs/inset-11914-1,,"New: $21, Used: $12",4.0,1review,"Green Lantern, Polybag",Normal,Polybag,"Polybag containing the parts for the book ""DC Comics Super Heroes Build Your Own Adventure""Included in ISBN0241285402-1 "
17101-1,Boost Creative Toolbox,Miscellaneous,Boost,,2017,54 x 28.2 x 9.1 cm (21.3 x 11.1 x 3.6 in),1.38Kg (3.05 lb),843,0,/inventories/17101-1,,"£149.99, $159.99, 159.99€","New: $121, Used: $96",4.0,1review,"Robot, Multibuild, Musical, Cat",Normal,Box,
21032-1,Sydney,Model making,Architecture,Skylines,2017,,,361,0,/inventories/21032-1,,"£29.99, $29.99, 29.99€","New: $38, Used: $25",4.0,1review,"Microscale, Australia, Sydney",Normal,Box,
21033-1,Chicago,Model making,Architecture,Skylines,2017,,,444,0,/inventories/21033-1,,"£44.99, $39.99, 39.99€","New: $49, Used: $30",4.5,2,"Microscale, USA, Skyscraper, Chicago, Drawbridge",Normal,Box,
21034-1,London,Model making,Architecture,Skylines,2017,,,468,0,/inventories/21034-1,,"£44.99, $39.99, 39.99€","New: $35, Used: $24",4.0,3,"Microscale, Statue, London, Museum, Drawbridge",Normal,Box,"[UK] Available early at the Leicester Square brand store, November 2016."
21035-1,Solomon R. Guggenheim Museum,Model making,Architecture,Landmark Series,2017,,,744,0,/inventories/21035-1,,"£64.99, $79.99, 69.99€","New: $66, Used: $51",5.0,1review,"Microscale, USA, Taxi, Museum",Normal,Box,
21036-1,Arc de Triomphe,Model making,Architecture,Landmark Series,2017,,,386,0,/inventories/21036-1,,"£29.99, $39.99, 34.99€","New: $42, Used: $33",3.7,3,"Microscale, Statue, France, Paris",Normal,Box,
21037-1,LEGO House,Model making,Architecture,,2017,,,774,0,/inventories/21037-1,,,"New: $119, Used: $89",,,"Microscale, Billund, Denmark",Normal,Box,"Exclusive to LEGO House gift shop in Billund, Denmark."
21129-1,The Mushroom Island,Licensed,Minecraft,Minifig-scale,2017,26.2 x 19.1 x 7.2 cm (10.3 x 7.5 x 2.8 in),0.49Kg (1.09 lb),247,2,/inventories/21129-1,/minifigs/inset-21129-1,"£19.99, $19.99, 19.99€","New: $23, Used: $17",3.0,1review,"Alex, Creeper, Boat, Island, Mushroom, Creeper, Mooshroom",Normal,Box,
21130-1,The Nether Railway,Licensed,Minecraft,Minifig-scale,2017,35.4 x 19.1 x 7 cm (13.9 x 7.5 x 2.8 in),0.61Kg (1.35 lb),387,2,/inventories/21130-1,/minifigs/inset-21130-1,"£39.99, $29.99, 39.99€","New: $37, Used: $19",,,"Steve, Zombie Pigman, Cart",Normal,Box,
21131-1,The Ice Spikes,Licensed,Minecraft,Minifig-scale,2017,28.2 x 26.2 x 9.6 cm (11.1 x 10.3 x 3.8 in),0.85Kg (1.88 lb),454,2,/inventories/21131-1,/minifigs/inset-21131-1,"£44.99, $39.99, 49.99€","New: $68, Used: $34",,,"Steve, Snow Golem, Spider, Snowman, Cow",Normal,Box,
21132-1,Jungle Temple,Licensed,Minecraft,Minifig-scale,2017,38.2 x 26.2 x 9.4 cm (15 x 10.3 x 3.7 in),1.05Kg (2.32 lb),598,3,/inventories/21132-1,/minifigs/inset-21132-1,"£54.99, $49.99, 59.99€","New: $99, Used: $49",4.0,1review,"Steve, Skeleton, Temple, Ocelot",Normal,Box,
