set_no,name,theme_group,theme,subtheme,year,dimensions,weight,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
2390-1,Maxi Building Bucket,Pre-school,Duplo,,1994,,,27,2,,/minifigs/inset-2390-1,,"New: Not known, Used: Not known",5.0,1review,,Normal,,Green bucket with yellow lid and yellow handle.
2393-1,Medium Bucket,Pre-school,Duplo,,1994,,,40,1,,/minifigs/inset-2393-1,,"New: Not known, Used: Not known",,,,Normal,,Green bucket.
2394-1,Large Bucket,Pre-school,Duplo,,1994,,,50,2,,/minifigs/inset-2394-1,,"New: Not known, Used: Not known",,,"Horse, Windmill, Cow",Normal,,Large green bucket.
2396-1,Extra Large Bucket,Pre-school,Duplo,,1994,,,55,1,,/minifigs/inset-2396-1,,"New: Not known, Used: Not known",,,,Normal,,XL green bucket.
2397-1,Circus Bucket,Pre-school,Duplo,,1994,,,41,1,,/minifigs/inset-2397-1,,"New: Not known, Used: Not known",,,,Normal,Bucket,Green bucket set.
2398-1,Duplo Bucket,Pre-school,Duplo,,1994,,,65,1,,/minifigs/inset-2398-1,,"New: Not known, Used: Not known",,,,Normal,,
2444-1,Lil' Circus,Pre-school,Duplo,,1994,,,8,1,,/minifigs/inset-2444-1,,"New: Not known, Used: Not known",,,"Horse, Circus, Clown",Normal,,
2445-1,Farm Yard,Pre-school,Duplo,,1994,,,19,1,,/minifigs/inset-2445-1,,"New: Not known, Used: Not known",,,"Horse, Farm, Cow",Normal,,
2608-1,DUPLO Family,Pre-school,Duplo,,1994,,,5,6,/inventories/2608-1,/minifigs/inset-2608-1,,"New: $28, Used: Not known",,,"Dog, Camera, Baby",Normal,,
2616-1,Mini Safari,Pre-school,Duplo,,1994,,,4,1,/inventories/2616-1,/minifigs/inset-2616-1,,"New: Not known, Used: Not known",,,Elephant,Normal,,
2621-1,Octan Motorbike Transporter,Pre-school,Duplo,,1994,,,4,1,,/minifigs/inset-2621-1,$9.00,"New: $22, Used: $12",,,"Motorcycle, Octan, Trailer",Normal,,
2621-2,Tractor,Pre-school,Duplo,,1994,,,2,1,,/minifigs/inset-2621-2,$1.70,"New: Not known, Used: $6",,,,Normal,,
2680-1,Doctor's Surgery,Pre-school,Duplo,,1994,,,10,3,/inventories/2680-1,/minifigs/inset-2680-1,,"New: $40, Used: Not known",3.0,1review,,Normal,,
2681-1,Lion Safari,Pre-school,Duplo,,1994,,,16,2,,/minifigs/inset-2681-1,,"New: Not known, Used: Not known",,,"Car, Trailer, Lion, Panther",Normal,,
2682-1,Ambulance,Pre-school,Duplo,,1994,,,5,3,/inventories/2682-1,/minifigs/inset-2682-1,$13.00,"New: $100, Used: Not known",,,Ambulance,Normal,,
2688-1,Health Center,Pre-school,Duplo,,1994,,,34,5,,/minifigs/inset-2688-1,$46.00,"New: Not known, Used: $35",,,"Baseplate, Hospital, Ambulance, Medical",Normal,Box,
2689-1,Savannah Animals,Pre-school,Duplo,,1994,,,28,3,,/minifigs/inset-2689-1,,"New: $98, Used: Not known",,,"Baseplate, Car, Trailer, Airplane, Monkey, Elephant, Giraffe",Normal,,
2738-1,Train Bridge,Pre-school,Duplo,Trains,1994,,,11,0,/inventories/2738-1,,$17.00,"New: $25, Used: $23",,,"Trackside Structure, Train Track",Normal,,
2784-1,Mother and Baby,Pre-school,Duplo,,1994,,,2,2,,/minifigs/inset-2784-1,$6.00,"New: $38, Used: $11",,,Dog,Normal,,
2786-1,Laundry Room,Pre-school,Duplo,,1994,,,8,1,,/minifigs/inset-2786-1,,"New: $44, Used: $19",,,,Normal,,
2787-1,Nursery,Pre-school,Duplo,,1994,,,11,2,/inventories/2787-1,/minifigs/inset-2787-1,$9.00,"New: Not known, Used: $21",,,Bedroom,Normal,,
2788-1,Kitchen,Pre-school,Duplo,,1994,,,19,1,,/minifigs/inset-2788-1,$15.00,"New: Not known, Used: $28",,,"Baseplate, Kitchen",Normal,,
2789-1,Bathroom,Pre-school,Duplo,,1994,,,17,2,,/minifigs/inset-2789-1,,"New: $48, Used: $27",,,"Baseplate, Bathroom",Normal,,
2790-1,Play Room,Pre-school,Duplo,,1994,,,29,2,,/minifigs/inset-2790-1,,"New: $56, Used: $19",,,Baseplate,Normal,,
2792-1,Granny's House,Pre-school,Duplo,,1994,,,44,2,/inventories/2792-1,/minifigs/inset-2792-1,$50.00,"New: Not known, Used: Not known",,,"House, Dog, Kitchen, Bedroom",Normal,,
2794-1,My House,Pre-school,Duplo,,1994,,,76,3,,/minifigs/inset-2794-1,$84.00,"New: Not known, Used: $106",,,"House, Dog, Kitchen, Tv, Bedroom, Bathroom",Normal,,
2795-1,Playhouse Bucket,Pre-school,Duplo,,1994,,,34,2,,/minifigs/inset-2795-1,$22.00,"New: Not known, Used: Not known",,,"House, Dog, Tv",Normal,,Small pink bucket.
4525-1,Road and Rail Repair,Modern day,Trains,9V,1994,,,84,1,/inventories/4525-1,/minifigs/inset-4525-1,$10.00,"New: $54, Used: $19",4.4,5,"Excavator, Sprung",Normal,Box,
4544-1,Car Transport Wagon with Car,Modern day,Trains,9V,1994,,,143,1,/inventories/4544-1,/minifigs/inset-4544-1,$18.75,"New: $121, Used: $37",5.0,2,"Car, Convertible",Normal,Box,
4564-1,Freight Rail Runner,Modern day,Trains,9V,1994,,,587,3,/inventories/4564-1,/minifigs/inset-4564-1,$134.00,"New: $715, Used: $203",5.0,4,"Truck, Electric, Multibuild, 9V, Post, Mail",Normal,Box,
5092-1,Two Duplo Sleeping Bags,Miscellaneous,Service Packs,Duplo,1994,,,2,0,,,,"New: $6, Used: Not known",,,Polybag,Normal,Polybag,
5094-1,Duplo Window and Shower Curtains,Miscellaneous,Service Packs,Duplo,1994,,,3,0,,,,"New: $18, Used: Not known",,,Polybag,Normal,Polybag,
5121-1,Decorated Elements,Miscellaneous,Service Packs,,1994,,,29,0,,,$4.25,"New: $17, Used: Not known",,,"Polybag, Police, Octan",Normal,Polybag,
5122-1,Pirate Accessories,Miscellaneous,Service Packs,Pirates,1994,,,22,0,/inventories/5122-1,,$3.00,"New: $22, Used: $8",3.0,1review,Polybag,Normal,Polybag,
5124-1,Wheels and Bearings,Miscellaneous,Service Packs,,1994,,,28,0,,,$3.50,"New: $4, Used: Not known",,,Polybag,Normal,Polybag,
5137-1,Town Accessories,Miscellaneous,Service Packs,Town,1994,,,44,0,,,$3.50,"New: $12, Used: Not known",,,Polybag,Normal,Polybag,
5138-1,Castle Accessories,Miscellaneous,Service Packs,Castle,1994,,,35,0,,,$3.50,"New: $60, Used: $25",,,Polybag,Normal,Polybag,
5139-1,Pirate Cannon and Wheels,Miscellaneous,Service Packs,Pirates,1994,,,28,0,,,,"New: $14, Used: Not known",5.0,1review,Polybag,Normal,Polybag,
5245-1,"Universal Joint, Differential Housing and Gear Wheels",Miscellaneous,Service Packs,Technic,1994,,,6,0,,,$3.25,"New: $11, Used: Not known",,,Polybag,Normal,Polybag,
5278-1,Chain Links,Miscellaneous,Service Packs,Technic,1994,,,35,0,/inventories/5278-1,,$4.00,"New: $5, Used: $5",,,Polybag,Normal,Polybag,
5281-1,Balloon Tyres 49.6 mm,Miscellaneous,Service Packs,,1994,,,4,0,/inventories/5281-1,,$4.00,"New: $8, Used: Not known",,,Polybag,Normal,Polybag,
5282-1,Balloon Tyres 68.8 mm,Miscellaneous,Service Packs,,1994,,,4,0,,,$6.00,"New: Not known, Used: Not known",,,Polybag,Normal,Polybag,
5283-1,Balloon Tyres 43.2 mm,Miscellaneous,Service Packs,,1994,,,4,0,/inventories/5283-1,,$4.00,"New: $7, Used: Not known",,,Polybag,Normal,Polybag,
5284-1,Loading Grabs with Crane Hook,Miscellaneous,Service Packs,,1994,,,3,0,/inventories/5284-1,,$4.00,"New: $32, Used: Not known",,,"Polybag, Technic",Normal,Polybag,
5285-1,Two Large Shock Absorbers,Miscellaneous,Service Packs,Technic,1994,,,2,0,,,$4.50,"New: $5, Used: Not known",,,Polybag,Normal,Polybag,
5286-1,Toggle Joints and Connectors,Miscellaneous,Service Packs,Technic,1994,,,64,0,,,$4.50,"New: $6, Used: Not known",,,Polybag,Normal,Polybag,
5308-1,Headlight Brick,Miscellaneous,Service Packs,Trains,1994,,,3,0,,,,"New: $10, Used: $6",,,"Polybag, Electric, 9V",Normal,Polybag,
5591-1,Mach II Red Bird Rig,Model making,Model Team,,1994,,,1172,0,,,$110.00,"New: $494, Used: $137",5.0,1review,"Aircraft, Truck, Trailer, Dragster",Normal,Box,
5860-1,Love 'N' Lullabies,Girls,Belville,,1994,,,52,2,/inventories/5860-1,/minifigs/inset-5860-1,$25.00,"New: $50, Used: $28",2.5,2,"Bedroom, Furniture",Normal,,
5870-1,Pretty Playland,Girls,Belville,,1994,,,92,2,/inventories/5870-1,/minifigs/inset-5870-1,$42.00,"New: $50, Used: $37",,,"Dog, Fairground, Skating, Slide, Swing, Playground",Normal,,
5880-1,Prize Pony Stables,Girls,Belville,,1994,,,119,2,,/minifigs/inset-5880-1,$54.00,"New: $96, Used: $40",,,"Cat, Horse, Bedroom, Stable, Foal",Normal,,
5890-1,Pretty Wishes Playhouse,Girls,Belville,,1994,,,213,4,,/minifigs/inset-5890-1,$99.00,"New: $194, Used: $80",4.0,1review,"House, Dog, Cat, Kitchen, Parrot, Tv, Bedroom, Furniture",Normal,,
6236-1,King Kahuka,Historical,Pirates,Islanders,1994,,,45,1,/inventories/6236-1,/minifigs/inset-6236-1,$4.00,"New: $25, Used: $9",3.5,10,"King Kahuka, Throne",Normal,Box,
6246-1,Crocodile Cage,Historical,Pirates,Islanders,1994,,,59,2,,/minifigs/inset-6246-1,$7.25,"New: $45, Used: $13",4.6,11,"Crocodile, Parrot, Cage",Normal,Box,
6256-1,Islander Catamaran,Historical,Pirates,Islanders,1994,,,63,2,,/minifigs/inset-6256-1,$12.00,"New: $59, Used: $20",4.6,10,"King Kahuka, Boat, Crocodile, Parrot, Kayak, Catamaran",Normal,Box,
6262-1,King Kahuka's Throne,Historical,Pirates,Islanders,1994,,,146,5,,/minifigs/inset-6262-1,$21.00,"New: $156, Used: $36",4.6,7,"First Mate Rummy, King Kahuka, Baseplate, Boat, Crocodile, Cave, Statue, Throne",Normal,Box,
6264-1,Forbidden Cove,Historical,Pirates,Islanders,1994,,,214,4,/inventories/6264-1,/minifigs/inset-6264-1,$29.75,"New: $140, Used: $53",4.4,7,"Baseplate, Crocodile, Parrot, Cave, Statue, Kayak",Normal,Box,
6278-1,Enchanted Island,Historical,Pirates,Islanders,1994,,,428,7,/inventories/6278-1,/minifigs/inset-6278-1,$66.00,"New: $259, Used: $130",4.7,18,"King Kahuka, Baseplate, Boat, Crocodile, Monkey, Parrot, Kayak, Island",Normal,Box,Re-released as 6292-1 
6340-1,Hook & Ladder,Modern day,Town,Fire,1994,,,177,2,,/minifigs/inset-6340-1,$20.00,"New: $76, Used: $18",4.5,4,"Truck, Trailer",Normal,Box,
6341-1,Gas N' Go Flyer,Modern day,Town,Flight,1994,,,106,2,,/minifigs/inset-6341-1,$13.25,"New: $39, Used: $11",3.7,3,"Aircraft, Octan, Camera",Normal,Box,
6348-1,Surveillance Squad,Modern day,Town,Police,1994,,,311,3,,/minifigs/inset-6348-1,$33.00,"New: $130, Used: $25",4.6,8,"Police, Truck, Motorcycle, Trailer",Normal,Box,
6350-1,Pizza To Go,Modern day,Town,Shops and Services,1994,,,152,3,/inventories/6350-1,/minifigs/inset-6350-1,$15.00,"New: $170, Used: $25",5.0,18,"Baseplate, Restaurant, Pizza, Pizzeria",Normal,Box,Re-released as 10036-1 
6402-1,Sidewalk Café,Modern day,Town,Paradisa,1994,,,47,2,/inventories/6402-1,/minifigs/inset-6402-1,$7.25,"New: $34, Used: $19",4.3,3,"Restaurant, Bicycle",Normal,Box,Included in 22-3 
6410-1,Cabana Beach,Modern day,Town,Paradisa,1994,,,152,4,,/minifigs/inset-6410-1,$25.50,"New: $115, Used: $36",4.3,3,"Baseplate, Boat, Beach, Monkey, Parrot, Surfing",Normal,Box,
6483-1,Coastal Patrol,Modern day,Town,Police,1994,,,243,3,/inventories/6483-1,/minifigs/inset-6483-1,$48.00,"New: $114, Used: $20",4.0,3,"Boat, Electric, Speedboat, 9V",Normal,Box,Includes 9V light and sound elements plus a micro motor.
6514-1,Trail Ranger,Modern day,Town,Vehicles,1994,,,36,1,,/minifigs/inset-6514-1,$3.25,"New: $30, Used: $3",4.0,6,"Car, 4X4, Convertible",Normal,Box,
6515-1,Stunt Copter,Modern day,Town,Flight,1994,,,35,1,,/minifigs/inset-6515-1,$3.25,"New: $8, Used: $4",3.8,4,"Aircraft, Helicopter, Octan, Microlight",Normal,Box,
6537-1,Hydro Racer,Modern day,Town,Boats,1994,,,50,1,/inventories/6537-1,/minifigs/inset-6537-1,$4.50,"New: $17, Used: $4",3.5,4,"Boat, Racing, Speedboat, Jetski, Powerboat",Normal,Box,
6538-1,Rebel Roadster,Modern day,Town,Vehicles,1994,,,57,1,,/minifigs/inset-6538-1,$4.50,"New: $36, Used: $5",4.6,8,Racing,Normal,Box,
6543-1,Sail N' Fly Marina,Modern day,Town,Boats,1994,,,709,7,/inventories/6543-1,/minifigs/inset-6543-1,$85.00,"New: $257, Used: $105",4.8,4,"Aircraft, Octan, Boat, Crane, Racing, Airplane, Speedboat, Restaurant, Parrot, Seaplane, Harbour, Powerboat",Normal,Box,
6561-1,Hot Rod Club,Modern day,Town,Vehicles,1994,,,237,3,,/minifigs/inset-6561-1,$26.50,"New: $90, Used: $36",4.5,6,Motorcycle,Normal,Box,
6571-1,Flame Fighters,Modern day,Town,Fire,1994,,,428,4,,/minifigs/inset-6571-1,$55.00,"New: $170, Used: $49",5.0,2,"Aircraft, Helicopter, Truck, Fire, Car",Normal,Box,
6597-1,Century Skyway,Modern day,Town,Flight,1994,,,894,12,,/minifigs/inset-6597-1,$109.00,"New: $377, Used: $165",4.9,14,"Aircraft, Helicopter, Baseplate, Octan, Forklift, Airport, Cargo, Airoline",Normal,Box,Re-released as 10159-1 
6665-1,River Runners,Modern day,Town,Leisure,1994,,,77,3,,/minifigs/inset-6665-1,$7.25,"New: $28, Used: $7",4.4,5,"Sports, Raft",Normal,Box,Included in 23-2 
6666-1,Ambulance,Modern day,Town,Medical,1994,,,79,2,,/minifigs/inset-6666-1,$9.25,"New: $42, Used: $12",4.5,4,"Ambulance, Medical",Normal,Box,
6705-1,Space Explorers,Action/Adventure,Space,Miscellaneous,1994,,,39,5,,/minifigs/inset-6705-1,$6.00,"New: $45, Used: $17",4.3,4,Droid,Normal,Box,
6835-1,Saucer Scout,Action/Adventure,Space,Spyrius,1994,,,47,1,,/minifigs/inset-6835-1,$4.00,"New: $35, Used: $6",4.2,9,Spaceship,Normal,Box,
6889-1,Recon Robot,Action/Adventure,Space,Spyrius,1994,,,135,1,,/minifigs/inset-6889-1,$12.00,"New: $86, Used: $15",4.8,8,"Mech, Robot",Normal,Box,
6939-1,Saucer Centurion,Action/Adventure,Space,Spyrius,1994,,,222,2,/inventories/6939-1,/minifigs/inset-6939-1,$27.00,"New: $166, Used: $32",4.4,11,"Spaceship, Droid",Normal,Box,
6949-1,Robo-Guardian,Action/Adventure,Space,Spyrius,1994,,,369,3,/inventories/6949-1,/minifigs/inset-6949-1,$36.00,"New: $119, Used: $37",5.0,6,"Mech, Robot, Spaceship",Normal,Box,
6959-1,Lunar Launch Site,Action/Adventure,Space,Spyrius,1994,,,287,3,/inventories/6959-1,/minifigs/inset-6959-1,$36.00,"New: $129, Used: $59",3.9,8,"Baseplate, Spaceship, Droid, Rocket, Base",Normal,Box,
6991-1,Monorail Transport Base,Action/Adventure,Space,Unitron,1994,,,573,4,,/minifigs/inset-6991-1,$178.00,"New: $1132, Used: $362",4.5,11,"Baseplate, 9V, Droid, Base, Monorail",Normal,Box,
8032-1,Multi Functional Starter Set,Technical,Technic,Universal,1994,,,215,0,,,$26.50,"New: $28, Used: $13",3.0,1review,"Aircraft, Helicopter, Car, 4X4",Normal,Box,
8062-1,Briefcase Set,Technical,Technic,Universal,1994,,,403,0,,,$68.00,"New: $100, Used: $43",4.0,1review,"Aircraft, Helicopter, Truck, Motorcycle, Telehandler",Normal,Other,
8808-1,F1 Racer ,Technical,Technic,,1994,,,94,0,,,$8.75,"New: $40, Used: $5",4.5,2,Racing,Normal,Box,
8812-1,Helicopter,Technical,Technic,,1994,,,147,0,,,,"New: $30, Used: $9",3.5,2,"Aircraft, Helicopter",Normal,Box,Re-released as 8429-1 
8816-1,Off-Roader,Technical,Technic,,1994,,,184,0,,,,"New: $35, Used: $11",4.0,1review,"Functional Steering, Off Roader",Normal,Box,
8829-1,Dune Blaster,Technical,Technic,,1994,,,278,0,,,,"New: $67, Used: $16",4.0,1review,Motorcycle,Normal,Box,
8858-1,Rebel Wrecker,Technical,Technic,,1994,,,461,0,,,$69.00,"New: $208, Used: $57",5.0,3,Sprung,Normal,Box,
8880-1,Super Car,Technical,Technic,,1994,,,1343,0,/inventories/8880-1,,$130.00,"New: $497, Used: $151",4.6,24,Sprung,Normal,Box,
22-3,Value Pack Italy,Miscellaneous,Assorted,,1995,,,91,0,,,,"New: Not known, Used: Not known",,,,Collection,,Contains 1761-1 5810-1 6402-1 
23-2,Value Pack Italy,Modern day,Town,Product Collection,1995,,,161,0,,,,"New: Not known, Used: Not known",,,,Collection,,Contains 1760-1 6649-1 6665-1 
1270-3,Trial Size Bag (Coloraction promotion),Model making,Creator,,1995,,,15,0,,,,"New: Not known, Used: Not known",,,Polybag,Normal,Polybag,
1660-1,Kronprins Frederik Ferry,Miscellaneous,Promotional,Ferries,1995,,,163,0,,,,"New: $153, Used: $37",,,,Normal,Box,Promotional release with DSB Ferries.
1714-1,Surveillance Scooter,Action/Adventure,Space,Spyrius,1995,,,22,1,,/minifigs/inset-1714-1,$1.99,"New: $20, Used: $10",4.0,1review,"Polybag, Spaceship",Normal,Polybag,Polybag version of 1954-1 3013-1 
1715-1,Standard Bricks,Basic,Basic,,1995,,,400,0,,,,"New: Not known, Used: $9",,,,Normal,Box,
1719-2,Freestyle Bricks and Plates,Basic,Freestyle,,1995,,,199,0,/inventories/1719-2,,,"New: Not known, Used: Not known",,,,Normal,Box,
1734-1,Large Clown Bucket,Pre-school,Duplo,,1995,,,77,0,,,,"New: Not known, Used: Not known",,,,Normal,Bucket,Large green bucket.
1736-1,Wizard's Cart,Historical,Castle,Dragon Knights,1995,,,17,1,,/minifigs/inset-1736-1,,"New: $24, Used: $9",3.6,5,"Cart, Magic, Parrot",Normal,Box,Boxed version of 1746-1 Same as 2891-1 
1743-1,"Standard Bricks, 5+",Basic,Basic,,1995,,,400,0,/inventories/1743-1,,,"New: Not known, Used: Not known",,,,Normal,Box,
1744-1,Medium Bucket,Pre-school,Duplo,,1995,,,51,1,,/minifigs/inset-1744-1,,"New: Not known, Used: Not known",,,,Normal,Bucket,Medium green bucket.
1745-1,"Standard Bricks, 3+",Basic,Basic,,1995,,,404,0,,,,"New: Not known, Used: Not known",,,,Normal,Box,
1746-1,Wiz the Wizard,Historical,Castle,Dragon Knights,1995,,,17,1,,/minifigs/inset-1746-1,$2.50,"New: $33, Used: $10",3.3,3,"Polybag, Cart, Magic, Parrot",Normal,Polybag,Polybag version of 1736-1 2891-1 
1756-1,Animals,Basic,Basic,,1995,,,8,0,,,,"New: $24, Used: Not known",,,Polybag,Normal,Polybag,
1758-1,Animals,Basic,Basic,,1995,,,7,0,,,,"New: $24, Used: Not known",,,Polybag,Normal,Polybag,
1759-1,Parrot,Pre-school,Duplo,,1995,,,7,0,/inventories/1759-1,,$0.60,"New: $3, Used: Not known",,,"Polybag, Parrot",Normal,Polybag,"Promotional release with several companies including McDonalds (US) and Tesco, UK."
1760-1,Go-Kart,Modern day,Town,Racing,1995,,,21,1,/inventories/1760-1,/minifigs/inset-1760-1,,"New: $6, Used: $1",1.0,1review,"Octan, Racing",Normal,Box,Included in 23-2 Boxed version of 1762-1 
1761-1,Paradisa Speedboat,Modern day,Town,Paradisa,1995,,,21,1,,/minifigs/inset-1761-1,,"New: $10, Used: $4",3.3,3,"Boat, Speedboat",Normal,Box,Limited release.Included in 22-3 
1762-1,Hot Wheels,Modern day,Town,Racing,1995,,,21,1,,/minifigs/inset-1762-1,,"New: $0, Used: $1",1.5,2,"Polybag, Octan, Racing",Normal,Polybag,Polybag version of 1760-1 
1764-1,Birthday Building Set,Pre-school,Duplo,,1995,,,100,0,,,,"New: Not known, Used: Not known",,,,Normal,,
1765-1,Small Bucket,Pre-school,Duplo,,1995,,,34,0,,,,"New: Not known, Used: Not known",,,,Normal,Bucket,Small green bucket.
1766-1,Small Freestyle Bucket,Basic,Freestyle,,1995,,,109,0,,,,"New: Not known, Used: Not known",,,,Normal,Bucket,Small red bucket with blue handle and green lid.
1767-1,Animals,Basic,Basic,,1995,,,6,0,,,,"New: $24, Used: Not known",,,Polybag,Normal,Polybag,
1768-1,Animals,Basic,Basic,,1995,,,10,0,,,,"New: Not known, Used: Not known",,,Polybag,Normal,Polybag,
1785-1,Crater Critters,Action/Adventure,Space,Miscellaneous,1995,,,143,0,,,$10.00,"New: Not known, Used: $14",2.3,3,Robot,Normal,Box,NA only.
1786-1,Jailbreak Joe,Modern day,Town,Police,1995,,,186,4,,/minifigs/inset-1786-1,,"New: Not known, Used: $18",4.5,2,"Aircraft, Helicopter, Police, Motorcycle, Racing, 4X4, Bus",Normal,Box,NA only.
1787-1,Crater Cruiser,Action/Adventure,Space,Unitron,1995,,,183,2,,/minifigs/inset-1787-1,$18.00,"New: $94, Used: $43",3.6,7,Ground Vehicle,Normal,Box,NA only.
1788-1,Treasure Chest,Historical,Pirates,,1995,,,159,4,,/minifigs/inset-1788-1,$22.00,"New: $200, Used: $68",5.0,2,"King Kahuka, Baseplate, Crocodile, Kayak, Raft, Island",Normal,Box,NA only.
1789-1,Star Hawk II,Action/Adventure,Space,Unitron,1995,,,292,2,,/minifigs/inset-1789-1,$27.00,"New: $286, Used: $57",4.3,7,Spaceship,Normal,Box,NA only.
1793-1,Space Station Zenon,Action/Adventure,Space,Unitron,1995,,,346,3,,/minifigs/inset-1793-1,,"New: Not known, Used: $134",3.4,8,"Baseplate, Spaceship, Base",Normal,Box,NA only.
1805-1,Small Bucket,Pre-school,Duplo,,1995,,,32,0,,,,"New: Not known, Used: Not known",,,,Normal,Bucket,Small green bucket.
1807-1,Santa Claus and Sleigh,Modern day,Town,Seasonal,1995,,,17,1,/inventories/1807-1,/minifigs/inset-1807-1,$2.00,"New: $10, Used: $8",4.8,5,"Polybag, Christmas, Sled",Normal,Polybag,Limited release. First 'discovered' in New Zealand. Also available in the US from Shop At Home (in 1998).
1811-1,Safari,Pre-school,Duplo,,1995,,,27,1,/inventories/1811-1,/minifigs/inset-1811-1,,"New: Not known, Used: Not known",,,Camera,Normal,Box,
1814-1,Starter Set,Pre-school,Duplo,Toolo,1995,,,23,1,,/minifigs/inset-1814-1,,"New: Not known, Used: Not known",,,Duplo Screwdriver,Normal,,
1819-1,Large Bucket,Basic,Basic,,1995,,,950,0,,,$20.00,"New: Not known, Used: Not known",,,,Normal,Bucket,Large blue bucket.Similar to 1776-1 1857-1 
1820-1,Primo Sample Set,Pre-school,Primo,,1995,,,,0,,,,"New: Not known, Used: Not known",,,Polybag,Normal,Polybag,
1822-1,Sea Claw 7,Action/Adventure,Aquazone,Aquanauts,1995,,,192,2,/inventories/1822-1,/minifigs/inset-1822-1,$20.00,"New: $85, Used: $32",4.5,4,"Submarine, Octopus",Normal,Box,Limited release.
1828-1,Animals,Basic,Basic,,1995,,,7,0,,,,"New: Not known, Used: Not known",,,Polybag,Normal,Polybag,
1831-1,Maersk Line Container Lorry,Modern day,Town,Special,1995,,,211,1,/inventories/1831-1,/minifigs/inset-1831-1,,"New: $357, Used: $140",5.0,1review,"Truck, Trailer, Cargo, Maersk",Normal,Box,"Promotional release with Maersk Line, Denmark. Later versions of this set have ""Maersk Sealand"" stickers."
1836-1,Animal Friends,Basic,Freestyle,,1995,,,9,0,/inventories/1836-1,,,"New: $3, Used: Not known",,,,Normal,Box,"Promotional release with Dairylea cheese and Agfa films, UK. Also Mobil Oil, New Zealand."
1837-1,Freestyle Set,Basic,Freestyle,,1995,,,11,0,/inventories/1837-1,,,"New: $4, Used: Not known",,,,Normal,Box,"Promotional release with Dairylea cheese and Agfa films, UK. Also Mobil Oil, New Zealand."
1838-1,Animal Friends,Basic,Freestyle,,1995,,,16,0,/inventories/1838-1,,,"New: $3, Used: $4",,,,Normal,Box,"Promotional release with Dairylea cheese and Agfa films, UK. Also Mobil Oil, New Zealand."
1839-1,Freestyle Set,Basic,Freestyle,,1995,,,19,0,/inventories/1839-1,,,"New: $4, Used: Not known",,,,Normal,Box,"Promotional release with Dairylea cheese and Agfa films, UK. Also Mobil Oil, New Zealand."
1840-1,Trial Size Bag,Basic,Freestyle,,1995,,,23,0,,,,"New: Not known, Used: Not known",,,Polybag,Normal,Polybag,
1844-1,Large Green Bucket,Pre-school,Duplo,,1995,,,90,3,,/minifigs/inset-1844-1,,"New: Not known, Used: Not known",,,,Normal,,
1850-1,Trial Size Bag,Basic,Freestyle,,1995,,,27,0,,,,"New: Not known, Used: Not known",,,Polybag,Normal,Polybag,
1852-1,Alligator Bucket,Pre-school,Duplo,,1995,,,43,0,,,,"New: Not known, Used: Not known",,,,Normal,Bucket,
1860-1,Trial Size Bag,Basic,Freestyle,,1995,,,30,1,,/minifigs/inset-1860-1,,"New: $12, Used: Not known",,,Polybag,Normal,Polybag,
1863-1,Freestyle Trial Set,Basic,Freestyle,,1995,,,11,0,,,,"New: $6, Used: Not known",,,,Normal,Box,
1870-1,Trial Size Bag,Basic,Freestyle,,1995,,,36,0,,,,"New: Not known, Used: Not known",,,Polybag,Normal,Polybag,
1954-1,Surveillance Scooter,Action/Adventure,Space,Spyrius,1995,,,23,1,,/minifigs/inset-1954-1,,"New: $31, Used: $5",4.5,2,Spaceship,Normal,Box,Boxed version of 1714-1 Same as 3013-1 
2080-1,Small Stack 'n' Learn Set,Pre-school,Duplo,Primo,1995,,,9,0,,,,"New: Not known, Used: Not known",,,,Normal,,
2082-1,Medium Stack 'n' Learn Set,Pre-school,Duplo,Primo,1995,,,9,1,,/minifigs/inset-2082-1,,"New: Not known, Used: Not known",,,,Normal,,
2084-1,Large Stack 'n' Learn Set,Pre-school,Duplo,Primo,1995,,,14,1,,/minifigs/inset-2084-1,,"New: Not known, Used: Not known",,,,Normal,,
2086-1,XLarge Stack 'n' Learn Set,Pre-school,Duplo,Primo,1995,,,18,2,,/minifigs/inset-2086-1,,"New: Not known, Used: $17",,,,Normal,,
2090-1,Baby Storage Bear,Pre-school,Primo,,1995,,,18,1,,/minifigs/inset-2090-1,,"New: Not known, Used: $5",,,,Normal,,
2320-1,Small Basic Box,Basic,Basic,,1995,,,10,0,,,,"New: Not known, Used: Not known",,,,Normal,Box,
2324-1,Large Giraffe Bucket,Pre-school,Duplo,,1995,,,48,2,/inventories/2324-1,/minifigs/inset-2324-1,,"New: Not known, Used: Not known",,,,Normal,Bucket,Green bucket set.
2326-1,Green elephant bucket XL,Pre-school,Duplo,,1995,,,,3,,/minifigs/inset-2326-1,,"New: Not known, Used: Not known",,,Elephant,Normal,Tub,Available in Japan
2338-1,Kitty Cat's Building Set,Pre-school,Duplo,,1995,,,36,0,,,,"New: Not known, Used: Not known",,,,Normal,,Boxed set with black 'cat's head' plastic lid and red handle.
2342-1,Small Animals Bucket,Pre-school,Duplo,,1995,,,,1,,/minifigs/inset-2342-1,,"New: Not known, Used: Not known",,,,Normal,Bucket,Green bucket set.
